0 x, 0.000000
0 y, 0.000000
0 z, 0.000000
1 x, 0.000000
1 y, 0.000000
1 z, 0.000000
2 x, 0.000000
2 y, 0.000000
2 z, 0.000000
3 x, 0.000000
3 y, 0.000000
3 z, 0.000000
4 x, 0.000000
4 y, 0.000000
4 z, 0.000000
5 x, 0.000000
5 y, 0.000000
5 z, 0.000000
6 x, 0.000000
6 y, 0.000000
6 z, 0.000000
7 x, 0.000000
7 y, 0.000000
7 z, 0.000000
8 x, 0.000000
8 y, 0.000000
8 z, 0.000000
9 x, 0.000000
9 y, 0.000000
9 z, 0.000000
10 x, 0.000000
10 y, 0.000000
10 z, 0.000000
11 x, 0.000000
11 y, 0.000000
11 z, 0.000000
12 x, 0.000000
12 y, 0.000000
12 z, 0.000000
13 x, 0.000000
13 y, 0.000000
13 z, 0.000000
14 x, 0.000000
14 y, 0.000000
14 z, 0.000000
15 x, 0.000000
15 y, 0.000000
15 z, 0.000000
16 x, 0.000000
16 y, 0.000000
16 z, 0.000000
17 x, 0.000000
17 y, 0.000000
17 z, 0.000000
18 x, 0.000000
18 y, 0.000000
18 z, 0.000000
19 x, 0.000000
19 y, 0.000000
19 z, 0.000000
20 x, 0.000000
20 y, 0.000000
20 z, 0.000000
21 x, 0.000000
21 y, 0.000000
21 z, 0.000000
22 x, 0.000000
22 y, 0.000000
22 z, 0.000000
23 x, 0.000000
23 y, 0.000000
23 z, 0.000000
24 x, 0.000000
24 y, 0.000000
24 z, 0.000000
25 x, 0.000000
25 y, 0.000000
25 z, 0.000000
26 x, 0.000000
26 y, 0.000000
26 z, 0.000000
27 x, 0.000000
27 y, 0.000000
27 z, 0.000000
28 x, 0.000000
28 y, 0.000000
28 z, 0.000000
29 x, 0.000000
29 y, 0.000000
29 z, 0.000000
30 x, 0.000000
30 y, 0.000000
30 z, 0.000000
31 x, 0.000000
31 y, 0.000000
31 z, 0.000000
32 x, 0.000000
32 y, 0.000000
32 z, 0.000000
33 x, 0.000000
33 y, 0.000000
33 z, 0.000000
34 x, 0.000000
34 y, 0.000000
34 z, 0.000000
35 x, 0.000000
35 y, 0.000000
35 z, 0.000000
36 x, 0.000000
36 y, 0.000000
36 z, 0.000000
37 x, 0.000000
37 y, 0.000000
37 z, 0.000000
38 x, 0.000000
38 y, 0.000000
38 z, 0.000000
39 x, 0.000000
39 y, 0.000000
39 z, 0.000000
40 x, 0.000000
40 y, 0.000000
40 z, 0.000000
41 x, 0.000000
41 y, 0.000000
41 z, 0.000000
42 x, 0.000000
42 y, 0.000000
42 z, 0.000000
43 x, 0.000000
43 y, 0.000000
43 z, 0.000000
44 x, 0.000000
44 y, 0.000000
44 z, 0.000000
45 x, 0.000000
45 y, 0.000000
45 z, 0.000000
46 x, 0.000000
46 y, 0.000000
46 z, 0.000000
47 x, 0.000000
47 y, 0.000000
47 z, 0.000000
48 x, 0.000000
48 y, 0.000000
48 z, 0.000000
49 x, 0.000000
49 y, 0.000000
49 z, 0.000000
50 x, 0.000000
50 y, 0.000000
50 z, 0.000000
51 x, 0.000000
51 y, 0.000000
51 z, 0.000000
52 x, 0.000000
52 y, 0.000000
52 z, 0.000000
53 x, 0.000000
53 y, 0.000000
53 z, 0.000000
54 x, 0.000000
54 y, 0.000000
54 z, 0.000000
55 x, 0.000000
55 y, 0.000000
55 z, 0.000000
56 x, 0.000000
56 y, 0.000000
56 z, 0.000000
57 x, 0.000000
57 y, 0.000000
57 z, 0.000000
58 x, 0.000000
58 y, 0.000000
58 z, 0.000000
59 x, 0.000000
59 y, 0.000000
59 z, 0.000000
60 x, 0.000000
60 y, 0.000000
60 z, 0.000000
61 x, 0.000000
61 y, 0.000000
61 z, 0.000000
62 x, 0.000000
62 y, 0.000000
62 z, 0.000000
63 x, 0.000000
63 y, 0.000000
63 z, 0.000000
64 x, 0.000000
64 y, 0.000000
64 z, 0.000000
65 x, 0.000000
65 y, 0.000000
65 z, 0.000000
66 x, 0.000000
66 y, 0.000000
66 z, 0.000000
67 x, 0.000000
67 y, 0.000000
67 z, 0.000000
68 x, 0.000000
68 y, 0.000000
68 z, 0.000000
69 x, 0.000000
69 y, 0.000000
69 z, 0.000000
70 x, 0.000000
70 y, 0.000000
70 z, 0.000000
71 x, 0.000000
71 y, 0.000000
71 z, 0.000000
72 x, 0.000000
72 y, 0.000000
72 z, 0.000000
73 x, 0.000000
73 y, 0.000000
73 z, 0.000000
74 x, 0.000000
74 y, 0.000000
74 z, 0.000000
75 x, 0.000000
75 y, 0.000000
75 z, 0.000000
76 x, 0.000000
76 y, 0.000000
76 z, 0.000000
77 x, 0.000000
77 y, 0.000000
77 z, 0.000000
78 x, 0.000000
78 y, 0.000000
78 z, 0.000000
79 x, 0.000000
79 y, 0.000000
79 z, 0.000000
80 x, 0.000000
80 y, 0.000000
80 z, 0.000000
81 x, 0.000000
81 y, 0.000000
81 z, 0.000000
82 x, 0.000000
82 y, 0.000000
82 z, 0.000000
83 x, 0.000000
83 y, 0.000000
83 z, 0.000000
84 x, 0.000000
84 y, 0.000000
84 z, 0.000000
85 x, 0.000000
85 y, 0.000000
85 z, 0.000000
86 x, 0.000000
86 y, 0.000000
86 z, 0.000000
87 x, 0.000000
87 y, 0.000000
87 z, 0.000000
88 x, 0.000000
88 y, 0.000000
88 z, 0.000000
89 x, 0.000000
89 y, 0.000000
89 z, 0.000000
90 x, 0.000000
90 y, 0.000000
90 z, 0.000000
91 x, 0.000000
91 y, 0.000000
91 z, 0.000000
92 x, 0.000000
92 y, 0.000000
92 z, 0.000000
93 x, 0.000000
93 y, 0.000000
93 z, 0.000000
94 x, 0.000000
94 y, 0.000000
94 z, 0.000000
95 x, 0.000000
95 y, 0.000000
95 z, 0.000000
96 x, 0.000000
96 y, 0.000000
96 z, 0.000000
97 x, 0.000000
97 y, 0.000000
97 z, 0.000000
98 x, 0.000000
98 y, 0.000000
98 z, 0.000000
99 x, 0.000000
99 y, 0.000000
99 z, 0.000000
100 x, 0.000000
100 y, 0.000000
100 z, 0.000000
101 x, 0.000000
101 y, 0.000000
101 z, 0.000000
102 x, 0.000000
102 y, 0.000000
102 z, 0.000000
103 x, 0.000000
103 y, 0.000000
103 z, 0.000000
104 x, 0.000000
104 y, 0.000000
104 z, 0.000000
105 x, 0.000000
105 y, 0.000000
105 z, 0.000000
106 x, 0.000000
106 y, 0.000000
106 z, 0.000000
107 x, 0.000000
107 y, 0.000000
107 z, 0.000000
108 x, 0.000000
108 y, 0.000000
108 z, 0.000000
109 x, 0.000000
109 y, 0.000000
109 z, 0.000000
110 x, 0.000000
110 y, 0.000000
110 z, 0.000000
111 x, 0.000000
111 y, 0.000000
111 z, 0.000000
112 x, 0.000000
112 y, 0.000000
112 z, 0.000000
113 x, 0.000000
113 y, 0.000000
113 z, 0.000000
114 x, 0.000000
114 y, 0.000000
114 z, 0.000000
115 x, 0.000000
115 y, 0.000000
115 z, 0.000000
116 x, 0.000000
116 y, 0.000000
116 z, 0.000000
117 x, 0.000000
117 y, 0.000000
117 z, 0.000000
118 x, 0.000000
118 y, 0.000000
118 z, 0.000000
119 x, 0.000000
119 y, 0.000000
119 z, 0.000000
120 x, 0.000000
120 y, 0.000000
120 z, 0.000000
121 x, 0.000000
121 y, 0.000000
121 z, 0.000000
122 x, 0.000000
122 y, 0.000000
122 z, 0.000000
123 x, 0.000000
123 y, 0.000000
123 z, 0.000000
124 x, 0.000000
124 y, 0.000000
124 z, 0.000000
125 x, 0.000000
125 y, 0.000000
125 z, 0.000000
126 x, 0.000000
126 y, 0.000000
126 z, 0.000000
127 x, 0.000000
127 y, 0.000000
127 z, 0.000000
128 x, 0.000000
128 y, 0.000000
128 z, 0.000000
129 x, 0.000000
129 y, 0.000000
129 z, 0.000000
130 x, 0.000000
130 y, 0.000000
130 z, 0.000000
131 x, 0.000000
131 y, 0.000000
131 z, 0.000000
132 x, 0.000000
132 y, 0.000000
132 z, 0.000000
133 x, 0.000000
133 y, 0.000000
133 z, 0.000000
134 x, 0.000000
134 y, 0.000000
134 z, 0.000000
135 x, 0.000000
135 y, 0.000000
135 z, 0.000000
136 x, 0.000000
136 y, 0.000000
136 z, 0.000000
137 x, 0.000000
137 y, 0.000000
137 z, 0.000000
138 x, 0.000000
138 y, 0.000000
138 z, 0.000000
139 x, 0.000000
139 y, 0.000000
139 z, 0.000000
140 x, 0.000000
140 y, 0.000000
140 z, 0.000000
141 x, 0.000000
141 y, 0.000000
141 z, 0.000000
142 x, 0.000000
142 y, 0.000000
142 z, 0.000000
143 x, 0.000000
143 y, 0.000000
143 z, 0.000000
144 x, 0.000000
144 y, 0.000000
144 z, 0.000000
145 x, 0.000000
145 y, 0.000000
145 z, 0.000000
146 x, 0.000000
146 y, 0.000000
146 z, 0.000000
147 x, 0.000000
147 y, 0.000000
147 z, 0.000000
148 x, 0.000000
148 y, 0.000000
148 z, 0.000000
149 x, 0.000000
149 y, 0.000000
149 z, 0.000000
150 x, 0.000000
150 y, 0.000000
150 z, 0.000000
151 x, 0.000000
151 y, 0.000000
151 z, 0.000000
152 x, 0.000000
152 y, 0.000000
152 z, 0.000000
153 x, 0.000000
153 y, 0.000000
153 z, 0.000000
154 x, 0.000000
154 y, 0.000000
154 z, 0.000000
155 x, 0.000000
155 y, 0.000000
155 z, 0.000000
156 x, 0.000000
156 y, 0.000000
156 z, 0.000000
157 x, 0.000000
157 y, 0.000000
157 z, 0.000000
158 x, 0.000000
158 y, 0.000000
158 z, 0.000000
159 x, 0.000000
159 y, 0.000000
159 z, 0.000000
160 x, 0.000000
160 y, 0.000000
160 z, 0.000000
161 x, 0.000000
161 y, 0.000000
161 z, 0.000000
162 x, 0.000000
162 y, 0.000000
162 z, 0.000000
163 x, 0.000000
163 y, 0.000000
163 z, 0.000000
164 x, 0.000000
164 y, 0.000000
164 z, 0.000000
165 x, 0.000000
165 y, 0.000000
165 z, 0.000000
166 x, 0.000000
166 y, 0.000000
166 z, 0.000000
167 x, 0.000000
167 y, 0.000000
167 z, 0.000000
168 x, 0.000000
168 y, 0.000000
168 z, 0.000000
169 x, 0.000000
169 y, 0.000000
169 z, 0.000000
170 x, 0.000000
170 y, 0.000000
170 z, 0.000000
171 x, 0.000000
171 y, 0.000000
171 z, 0.000000
172 x, 0.000000
172 y, 0.000000
172 z, 0.000000
173 x, 0.000000
173 y, 0.000000
173 z, 0.000000
174 x, 0.000000
174 y, 0.000000
174 z, 0.000000
175 x, 0.000000
175 y, 0.000000
175 z, 0.000000
176 x, 0.000000
176 y, 0.000000
176 z, 0.000000
177 x, 0.000000
177 y, 0.000000
177 z, 0.000000
178 x, 0.000000
178 y, 0.000000
178 z, 0.000000
179 x, 0.000000
179 y, 0.000000
179 z, 0.000000
180 x, 0.000000
180 y, 0.000000
180 z, 0.000000
181 x, 0.000000
181 y, 0.000000
181 z, 0.000000
182 x, 0.000000
182 y, 0.000000
182 z, 0.000000
183 x, 0.000000
183 y, 0.000000
183 z, 0.000000
184 x, 0.000000
184 y, 0.000000
184 z, 0.000000
185 x, 0.000000
185 y, 0.000000
185 z, 0.000000
186 x, 0.000000
186 y, 0.000000
186 z, 0.000000
187 x, 0.000000
187 y, 0.000000
187 z, 0.000000
188 x, 0.000000
188 y, 0.000000
188 z, 0.000000
189 x, 0.000000
189 y, 0.000000
189 z, 0.000000
190 x, 0.000000
190 y, 0.000000
190 z, 0.000000
191 x, 0.000000
191 y, 0.000000
191 z, 0.000000
192 x, 0.000000
192 y, 0.000000
192 z, 0.000000
193 x, 0.000000
193 y, 0.000000
193 z, 0.000000
194 x, 0.000000
194 y, 0.000000
194 z, 0.000000
195 x, 0.000000
195 y, 0.000000
195 z, 0.000000
196 x, 0.000000
196 y, 0.000000
196 z, 0.000000
197 x, 0.000000
197 y, 0.000000
197 z, 0.000000
198 x, 0.000000
198 y, 0.000000
198 z, 0.000000
199 x, 0.000000
199 y, 0.000000
199 z, 0.000000
200 x, 0.000000
200 y, 0.000000
200 z, 0.000000
201 x, 0.000000
201 y, 0.000000
201 z, 0.000000
202 x, 0.000000
202 y, 0.000000
202 z, 0.000000
203 x, 0.000000
203 y, 0.000000
203 z, 0.000000
204 x, 0.000000
204 y, 0.000000
204 z, 0.000000
205 x, 0.000000
205 y, 0.000000
205 z, 0.000000
206 x, 0.000000
206 y, 0.000000
206 z, 0.000000
207 x, 0.000000
207 y, 0.000000
207 z, 0.000000
208 x, 0.000000
208 y, 0.000000
208 z, 0.000000
209 x, 0.000000
209 y, 0.000000
209 z, 0.000000
210 x, 0.000000
210 y, 0.000000
210 z, 0.000000
211 x, 0.000000
211 y, 0.000000
211 z, 0.000000
212 x, 0.000000
212 y, 0.000000
212 z, 0.000000
213 x, 0.000000
213 y, 0.000000
213 z, 0.000000
214 x, 0.000000
214 y, 0.000000
214 z, 0.000000
215 x, 0.000000
215 y, 0.000000
215 z, 0.000000
216 x, 0.000000
216 y, 0.000000
216 z, 0.000000
217 x, 0.000000
217 y, 0.000000
217 z, 0.000000
218 x, 0.000000
218 y, 0.000000
218 z, 0.000000
219 x, 0.000000
219 y, 0.000000
219 z, 0.000000
220 x, 0.000000
220 y, 0.000000
220 z, 0.000000
221 x, 0.000000
221 y, 0.000000
221 z, 0.000000
222 x, 0.000000
222 y, 0.000000
222 z, 0.000000
223 x, 0.000000
223 y, 0.000000
223 z, 0.000000
224 x, 0.000000
224 y, 0.000000
224 z, 0.000000
225 x, 0.000000
225 y, 0.000000
225 z, 0.000000
226 x, 0.000000
226 y, 0.000000
226 z, 0.000000
227 x, 0.000000
227 y, 0.000000
227 z, 0.000000
228 x, 0.000000
228 y, 0.000000
228 z, 0.000000
229 x, 0.000000
229 y, 0.000000
229 z, 0.000000
230 x, 0.000000
230 y, 0.000000
230 z, 0.000000
231 x, 0.000000
231 y, 0.000000
231 z, 0.000000
232 x, 0.000000
232 y, 0.000000
232 z, 0.000000
233 x, 0.000000
233 y, 0.000000
233 z, 0.000000
234 x, 0.000000
234 y, 0.000000
234 z, 0.000000
235 x, 0.000000
235 y, 0.000000
235 z, 0.000000
236 x, 0.000000
236 y, 0.000000
236 z, 0.000000
237 x, 0.000000
237 y, 0.000000
237 z, 0.000000
238 x, 0.000000
238 y, 0.000000
238 z, 0.000000
239 x, 0.000000
239 y, 0.000000
239 z, 0.000000
240 x, 0.000000
240 y, 0.000000
240 z, 0.000000
241 x, 0.000000
241 y, 0.000000
241 z, 0.000000
242 x, 0.000000
242 y, 0.000000
242 z, 0.000000
243 x, 0.000000
243 y, 0.000000
243 z, 0.000000
244 x, 0.000000
244 y, 0.000000
244 z, 0.000000
245 x, 0.000000
245 y, 0.000000
245 z, 0.000000
246 x, 0.000000
246 y, 0.000000
246 z, 0.000000
247 x, 0.000000
247 y, 0.000000
247 z, 0.000000
248 x, 0.000000
248 y, 0.000000
248 z, 0.000000
249 x, 0.000000
249 y, 0.000000
249 z, 0.000000
250 x, 0.000000
250 y, 0.000000
250 z, 0.000000
251 x, 0.000000
251 y, 0.000000
251 z, 0.000000
252 x, 0.000000
252 y, 0.000000
252 z, 0.000000
253 x, 0.000000
253 y, 0.000000
253 z, 0.000000
254 x, 0.000000
254 y, 0.000000
254 z, 0.000000
255 x, 0.000000
255 y, 0.000000
255 z, 0.000000
256 x, 0.000000
256 y, 0.000000
256 z, 0.000000
257 x, 0.000000
257 y, 0.000000
257 z, 0.000000
258 x, 0.000000
258 y, 0.000000
258 z, 0.000000
259 x, 0.000000
259 y, 0.000000
259 z, 0.000000
260 x, 0.000000
260 y, 0.000000
260 z, 0.000000
261 x, 0.000000
261 y, 0.000000
261 z, 0.000000
262 x, 0.000000
262 y, 0.000000
262 z, 0.000000
263 x, 0.000000
263 y, 0.000000
263 z, 0.000000
264 x, 0.000000
264 y, 0.000000
264 z, 0.000000
265 x, 0.000000
265 y, 0.000000
265 z, 0.000000
266 x, 0.000000
266 y, 0.000000
266 z, 0.000000
267 x, 0.000000
267 y, 0.000000
267 z, 0.000000
268 x, 0.000000
268 y, 0.000000
268 z, 0.000000
269 x, 0.000000
269 y, 0.000000
269 z, 0.000000
270 x, 0.000000
270 y, 0.000000
270 z, 0.000000
271 x, 0.000000
271 y, 0.000000
271 z, 0.000000
272 x, 0.000000
272 y, 0.000000
272 z, 0.000000
273 x, 0.000000
273 y, 0.000000
273 z, 0.000000
274 x, 0.000000
274 y, 0.000000
274 z, 0.000000
275 x, 0.000000
275 y, 0.000000
275 z, 0.000000
276 x, 0.000000
276 y, 0.000000
276 z, 0.000000
277 x, 0.000000
277 y, 0.000000
277 z, 0.000000
278 x, 0.000000
278 y, 0.000000
278 z, 0.000000
279 x, 0.000000
279 y, 0.000000
279 z, 0.000000
280 x, 0.000000
280 y, 0.000000
